# MLB trekkbygger — kostnad per beslutning
# 2026-08-09T16:09:04.140Z  giver=20 målPoeng=30 tro=AV
# TREKK_LENGDE=1032 MIKRO=273 KONVENSJON=71 regler=17
# kamp	fase	lovlige	ms_total	ms_mikro	ms_konvensjon
4	SPILL	5	0.1393	0.0069	0.0979
4	SPILL	2	0.0438	0.0072	0.0090
4	SPILL	7	0.0575	0.0078	0.0213
4	SPILL	6	0.0621	0.0066	0.0263
4	SPILL	6	0.0642	0.0073	0.0276
4	SPILL	6	0.0648	0.0074	0.0283
4	SPILL	2	0.0764	0.0074	0.0375
4	SPILL	5	0.0541	0.0073	0.0183
4	SPILL	4	0.0554	0.0075	0.0174
4	SPILL	2	0.0557	0.0094	0.0091
4	SPILL	1	0.0366	0.0082	0.0002
4	SPILL	4	0.0651	0.0083	0.0167
4	SPILL	1	0.0364	0.0085	0.0001
4	SPILL	4	0.0572	0.0083	0.0157
4	SPILL	2	0.1249	0.0168	0.0392
4	SPILL	3	0.0670	0.0116	0.0145
4	SPILL	3	0.0673	0.0097	0.0121
4	SPILL	3	0.0491	0.0082	0.0116
4	SPILL	1	0.0418	0.0079	0.0001
4	SPILL	2	0.0415	0.0080	0.0050
4	SPILL	1	0.0498	0.0095	0.0001
4	SPILL	2	0.0475	0.0156	0.0087
4	SPILL	2	0.0465	0.0093	0.0081
4	SPILL	1	0.0323	0.0081	0.0002
4	SPILL	1	0.0691	0.0085	0.0001
4	SPILL	1	0.0378	0.0090	0.0001
4	SPILL	1	0.0413	0.0087	0.0001
4	BUD	0	0.0300	0.0045	0.0001
4	BUD	0	0.0310	0.0132	0.0001
4	BUD	0	0.0308	0.0049	0.0001
4	BUD	0	0.0286	0.0049	0.0001
4	VRAK	0	0.0322	0.0049	0.0001
4	VELG	0	0.0325	0.0046	0.0002
4	SPILL	6	0.3387	0.0093	0.0287
4	SPILL	1	0.0355	0.0069	0.0001
4	SPILL	12	0.1381	0.0059	0.0989
4	SPILL	2	0.0441	0.0055	0.0103
4	SPILL	11	0.0553	0.0059	0.0188
4	SPILL	11	0.1301	0.0067	0.0715
4	SPILL	1	0.0317	0.0063	0.0001
4	SPILL	5	0.0504	0.0071	0.0140
4	SPILL	10	0.0797	0.0152	0.0428
4	SPILL	1	0.0333	0.0060	0.0001
4	SPILL	2	0.0435	0.0077	0.0073
4	SPILL	5	0.1478	0.0064	0.1067
4	SPILL	9	0.0439	0.0062	0.0117
4	SPILL	2	0.0845	0.0064	0.0430
4	SPILL	9	0.0580	0.0063	0.0229
4	SPILL	4	0.1986	0.0074	0.1535
4	SPILL	8	0.0729	0.0065	0.0388
4	SPILL	8	0.1896	0.0087	0.1477
4	SPILL	1	0.0324	0.0065	0.0001
4	SPILL	4	0.1471	0.0079	0.0893
4	SPILL	7	0.0766	0.0145	0.0106
4	SPILL	1	0.0331	0.0070	0.0001
4	SPILL	7	0.0581	0.0073	0.0177
4	SPILL	2	0.0964	0.0093	0.0417
4	SPILL	6	0.0702	0.0081	0.0269
4	SPILL	3	0.0943	0.0072	0.0504
4	SPILL	6	0.0823	0.0079	0.0281
4	SPILL	6	0.0649	0.0078	0.0271
4	SPILL	5	0.5502	0.0135	0.0187
4	SPILL	5	0.1399	0.0082	0.0906
4	SPILL	5	0.0586	0.0074	0.0211
4	SPILL	2	0.0433	0.0078	0.0088
4	SPILL	4	0.0618	0.0078	0.0162
4	SPILL	4	0.1641	0.0116	0.0987
4	SPILL	4	0.0539	0.0077	0.0160
4	SPILL	1	0.0349	0.0076	0.0002
4	SPILL	3	0.0394	0.0079	0.0047
4	SPILL	1	0.0374	0.0080	0.0001
4	SPILL	3	0.0948	0.0081	0.0534
4	SPILL	3	0.0489	0.0080	0.0123
4	SPILL	2	0.0558	0.0088	0.0130
4	SPILL	2	0.0886	0.0085	0.0387
4	SPILL	2	0.0448	0.0082	0.0080
4	SPILL	2	0.0438	0.0085	0.0084
4	SPILL	1	0.0316	0.0138	0.0001
4	SPILL	1	0.0368	0.0217	0.0002
4	SPILL	1	0.0368	0.0156	0.0001
4	SPILL	1	0.0374	0.0094	0.0001
5	BUD	0	0.0684	0.0068	0.0002
5	BUD	0	0.0313	0.0054	0.0002
5	BUD	0	0.0297	0.0063	0.0001
5	BUD	0	0.0306	0.0048	0.0001
5	BUD	0	0.0427	0.0048	0.0000
5	VRAK	0	0.0295	0.0060	0.0001
5	VELG	0	0.0284	0.0057	0.0001
5	SPILL	7	0.0717	0.0050	0.0338
5	SPILL	1	0.0358	0.0056	0.0001
5	SPILL	3	0.0487	0.0056	0.0139
5	SPILL	1	0.0288	0.0065	0.0001
5	SPILL	11	0.0487	0.0066	0.0172
5	SPILL	6	0.1480	0.0058	0.1099
5	SPILL	11	0.1053	0.0059	0.0727
5	SPILL	2	0.0384	0.0057	0.0077
5	SPILL	10	0.0803	0.0072	0.0461
5	SPILL	1	0.0321	0.0062	0.0001
5	SPILL	5	0.0576	0.0063	0.0239
5	SPILL	3	0.1011	0.0063	0.0667
5	SPILL	9	0.0789	0.0059	0.0446
5	SPILL	9	0.0839	0.0066	0.0511
5	SPILL	4	0.0533	0.0065	0.0111
5	SPILL	2	0.0371	0.0059	0.0073
5	SPILL	8	0.0381	0.0061	0.0112
5	SPILL	1	0.0303	0.0064	0.0001
5	SPILL	8	0.0776	0.0081	0.0418
5	SPILL	3	0.0498	0.0068	0.0102
5	SPILL	7	0.0405	0.0068	0.0107
5	SPILL	7	0.0927	0.0077	0.0372
5	SPILL	5	0.0511	0.0069	0.0185
5	SPILL	7	0.1836	0.0069	0.1436
5	SPILL	6	0.0406	0.0073	0.0083
5	SPILL	6	0.0740	0.0075	0.0341
5	SPILL	6	0.0464	0.0096	0.0137
5	SPILL	6	0.1691	0.0078	0.1298
5	SPILL	5	0.0370	0.0074	0.0074
5	SPILL	5	0.0575	0.0076	0.0218
5	SPILL	5	0.0449	0.0074	0.0129
5	SPILL	5	0.0959	0.0075	0.0215
5	SPILL	4	0.0727	0.0077	0.0291
5	SPILL	4	0.0492	0.0075	0.0160
5	SPILL	4	0.0492	0.0074	0.0155
5	SPILL	4	0.1157	0.0084	0.0793
5	SPILL	3	0.0623	0.0098	0.0234
5	SPILL	3	0.0471	0.0079	0.0123
5	SPILL	3	0.0507	0.0092	0.0123
5	SPILL	3	0.0944	0.0083	0.0537
5	SPILL	2	0.0485	0.0077	0.0134
5	SPILL	2	0.0413	0.0083	0.0084
5	SPILL	2	0.0623	0.0083	0.0080
5	SPILL	2	0.0860	0.0083	0.0322
5	SPILL	1	0.0306	0.0092	0.0001
5	SPILL	1	0.0320	0.0087	0.0001
5	SPILL	1	0.0322	0.0088	0.0001
5	SPILL	1	0.0315	0.0096	0.0001
5	BUD	0	0.0280	0.0047	0.0000
5	BUD	0	0.0294	0.0050	0.0001
5	BUD	0	0.0269	0.0045	0.0001
5	BUD	0	0.0269	0.0048	0.0001
5	VRAK	0	0.0306	0.0049	0.0001
5	VELG	0	0.0299	0.0044	0.0002
5	SPILL	8	0.0745	0.0048	0.0400
5	SPILL	2	0.0438	0.0061	0.0093
5	SPILL	1	0.0291	0.0060	0.0001
5	SPILL	1	0.0298	0.0053	0.0001
5	SPILL	11	0.0487	0.0054	0.0179
5	SPILL	11	0.1020	0.0059	0.0708
5	SPILL	7	0.1730	0.0063	0.1326
5	SPILL	1	0.0338	0.0057	0.0001
5	SPILL	10	0.0881	0.0059	0.0508
5	SPILL	10	0.0933	0.0062	0.0593
5	SPILL	10	0.2902	0.0064	0.2600
5	SPILL	10	0.0988	0.0075	0.0624
5	SPILL	9	0.0810	0.0069	0.0456
5	SPILL	9	0.0845	0.0064	0.0518
5	SPILL	9	0.2555	0.0065	0.2188
5	SPILL	9	0.0833	0.0065	0.0509
5	SPILL	8	0.0733	0.0073	0.0394
5	SPILL	8	0.0760	0.0067	0.0409
5	SPILL	8	0.2449	0.0077	0.1822
5	SPILL	8	0.0758	0.0089	0.0505
5	SPILL	7	0.0723	0.0075	0.0320
5	SPILL	2	0.0413	0.0076	0.0069
5	SPILL	2	0.0395	0.0072	0.0086
5	SPILL	3	0.1026	0.0073	0.0671
5	SPILL	6	0.0402	0.0075	0.0078
5	SPILL	1	0.0322	0.0073	0.0001
5	SPILL	2	0.0807	0.0074	0.0400
5	SPILL	2	0.0419	0.0078	0.0084
5	SPILL	5	0.0371	0.0076	0.0069
5	SPILL	2	0.0416	0.0078	0.0082
5	SPILL	1	0.0306	0.0085	0.0001
5	SPILL	5	0.0499	0.0077	0.0135
5	SPILL	4	0.5509	0.0113	0.0229
5	SPILL	4	0.0534	0.0086	0.0144
5	SPILL	4	0.1138	0.0079	0.0768
5	SPILL	4	0.0470	0.0083	0.0144
5	SPILL	3	0.0468	0.0073	0.0146
5	SPILL	3	0.0518	0.0079	0.0106
5	SPILL	3	0.0929	0.0083	0.0553
5	SPILL	1	0.0317	0.0079	0.0001
5	SPILL	2	0.0490	0.0081	0.0133
5	SPILL	2	0.0420	0.0084	0.0076
5	SPILL	2	0.0674	0.0095	0.0321
5	SPILL	2	0.0415	0.0084	0.0072
5	SPILL	1	0.0315	0.0079	0.0002
5	SPILL	1	0.0339	0.0096	0.0001
5	SPILL	1	0.0310	0.0087	0.0001
5	SPILL	1	0.0306	0.0089	0.0001
5	BUD	0	0.0268	0.0066	0.0001
5	BUD	0	0.0296	0.0054	0.0001
5	BUD	0	0.0281	0.0048	0.0001
5	BUD	0	0.0255	0.0047	0.0001
5	BUD	0	0.0250	0.0047	0.0001
5	BUD	0	0.0275	0.0043	0.0001
5	VRAK	0	0.0286	0.0050	0.0001
5	VELG	0	0.0280	0.0065	0.0001
5	SPILL	7	0.0688	0.0056	0.0314
5	SPILL	1	0.0519	0.0056	0.0001
5	SPILL	3	0.0471	0.0055	0.0137
5	SPILL	12	0.1138	0.0052	0.0781
5	SPILL	11	0.0495	0.0055	0.0189
5	SPILL	2	0.0388	0.0059	0.0069
5	SPILL	11	0.2947	0.0071	0.2452
5	SPILL	6	0.0516	0.0056	0.0181
5	SPILL	10	0.0810	0.0064	0.0479
5	SPILL	1	0.0307	0.0076	0.0001
5	SPILL	1	0.0309	0.0064	0.0001
5	SPILL	10	0.0889	0.0068	0.0511
5	SPILL	9	0.0820	0.0074	0.0410
5	SPILL	9	0.2239	0.0063	0.1849
5	SPILL	9	0.0758	0.0064	0.0448
5	SPILL	9	0.0832	0.0075	0.0460
5	SPILL	8	0.0677	0.0066	0.0344
5	SPILL	8	0.2258	0.0071	0.1736
5	SPILL	8	0.0690	0.0068	0.0368
5	SPILL	8	0.0723	0.0086	0.0374
5	SPILL	7	0.0637	0.0073	0.0281
5	SPILL	2	0.0778	0.0075	0.0392
5	SPILL	1	0.0317	0.0069	0.0001
5	SPILL	3	0.1015	0.0092	0.0639
5	SPILL	6	0.0395	0.0085	0.0088
5	SPILL	4	0.1318	0.0092	0.0788
5	SPILL	6	0.0545	0.0084	0.0166
5	SPILL	6	0.1556	0.0085	0.1114
5	SPILL	5	0.0573	0.0080	0.0180
5	SPILL	1	0.0343	0.0076	0.0002
5	SPILL	5	0.0608	0.0077	0.0185
5	SPILL	2	0.0547	0.0094	0.0083
5	SPILL	4	0.0584	0.0085	0.0172
5	SPILL	4	0.1175	0.0083	0.0736
5	SPILL	4	0.0821	0.0095	0.0149
5	SPILL	1	0.0339	0.0083	0.0002
5	SPILL	3	0.2175	0.0113	0.0051
5	SPILL	3	0.0462	0.0075	0.0083
5	SPILL	3	0.0861	0.0079	0.0481
5	SPILL	3	0.0445	0.0078	0.0105
5	SPILL	2	0.0382	0.0074	0.0058
5	SPILL	2	0.0697	0.0081	0.0319
5	SPILL	2	0.0416	0.0085	0.0090
5	SPILL	2	0.0409	0.0082	0.0084
5	SPILL	1	0.0326	0.0083	0.0001
5	SPILL	1	0.0324	0.0083	0.0000
5	SPILL	1	0.0333	0.0084	0.0001
5	SPILL	1	0.0327	0.0099	0.0001
5	BUD	0	0.0292	0.0048	0.0001
5	BUD	0	0.0318	0.0053	0.0001
5	BUD	0	0.0285	0.0061	0.0001
5	BUD	0	0.0287	0.0047	0.0001
5	BUD	0	0.0268	0.0048	0.0001
5	VRAK	0	0.0312	0.0052	0.0001
5	VELG	0	0.0343	0.0053	0.0001
5	SPILL	7	0.0761	0.0070	0.0363
5	SPILL	12	0.1165	0.0052	0.0801
5	SPILL	1	0.0323	0.0058	0.0001
5	SPILL	3	0.0614	0.0087	0.0166
5	SPILL	11	0.0534	0.0055	0.0186
5	SPILL	2	0.0394	0.0053	0.0075
5	SPILL	6	0.1724	0.0072	0.1227
5	SPILL	11	0.0926	0.0065	0.0598
5	SPILL	10	0.0443	0.0056	0.0136
5	SPILL	4	0.0512	0.0060	0.0171
5	SPILL	10	0.2300	0.0064	0.1896
5	SPILL	3	0.0438	0.0171	0.0122
5	SPILL	9	0.0451	0.0060	0.0144
5	SPILL	2	0.0386	0.0058	0.0072
5	SPILL	4	0.0453	0.0066	0.0111
5	SPILL	2	0.0387	0.0064	0.0073
5	SPILL	8	0.0486	0.0065	0.0110
5	SPILL	2	0.0414	0.0068	0.0085
5	SPILL	3	0.0967	0.0069	0.0608
5	SPILL	8	0.0509	0.0069	0.0195
5	SPILL	7	0.0727	0.0070	0.0644
5	SPILL	1	0.0332	0.0072	0.0001
5	SPILL	2	0.0827	0.0088	0.0395
5	SPILL	1	0.0316	0.0071	0.0001
5	SPILL	6	0.0431	0.0070	0.0091
5	SPILL	3	0.0417	0.0083	0.0088
5	SPILL	6	0.0474	0.0072	0.0142
5	SPILL	2	0.0414	0.0073	0.0081
5	SPILL	5	0.0690	0.0081	0.0292
5	SPILL	5	0.0602	0.0074	0.0195
5	SPILL	1	0.0337	0.0074	0.0001
5	SPILL	1	0.0333	0.0074	0.0001
5	SPILL	4	0.0599	0.0075	0.0224
5	SPILL	4	0.0500	0.0075	0.0142
5	SPILL	1	0.0329	0.0079	0.0001
5	SPILL	4	0.0600	0.0079	0.0152
5	SPILL	3	0.0454	0.0090	0.0052
5	SPILL	1	0.0485	0.0104	0.0001
5	SPILL	3	0.0834	0.0104	0.0084
5	SPILL	2	0.0510	0.0091	0.0082
5	SPILL	2	0.0528	0.0085	0.0144
5	SPILL	2	0.0441	0.0083	0.0076
5	SPILL	2	0.0708	0.0086	0.0313
5	SPILL	2	0.0423	0.0083	0.0076
5	SPILL	1	0.0322	0.0085	0.0002
5	SPILL	1	0.0342	0.0093	0.0001
5	SPILL	1	0.0336	0.0086	0.0001
5	SPILL	1	0.0361	0.0090	0.0001
5	BUD	0	0.0388	0.0066	0.0001
5	BUD	0	0.0309	0.0055	0.0001
5	BUD	0	0.0327	0.0086	0.0002
5	BUD	0	0.0293	0.0046	0.0002
5	BUD	0	0.0312	0.0045	0.0001
5	VRAK	0	0.0385	0.0052	0.0001
5	VELG	0	0.0325	0.0051	0.0001
5	SPILL	6	0.0661	0.0052	0.0314
5	SPILL	2	0.0449	0.0059	0.0098
5	SPILL	1	0.0452	0.0065	0.0001
5	SPILL	2	0.0451	0.0055	0.0106
5	SPILL	11	0.0512	0.0055	0.0186
5	SPILL	1	0.0304	0.0077	0.0001
5	SPILL	5	0.0467	0.0057	0.0136
5	SPILL	1	0.0303	0.0059	0.0001
5	SPILL	10	0.0780	0.0059	0.0435
5	SPILL	10	0.0825	0.0058	0.2566
5	SPILL	1	0.0377	0.0077	0.0001
5	SPILL	10	0.0911	0.0069	0.0514
5	SPILL	9	0.0710	0.0062	0.0356
5	SPILL	5	0.0448	0.0061	0.0140
5	SPILL	4	0.0421	0.0065	0.0131
5	SPILL	2	0.0403	0.0064	0.0081
5	SPILL	8	0.0407	0.0061	0.0117
5	SPILL	3	0.0416	0.0067	0.0101
5	SPILL	5	0.0453	0.0069	0.0140
5	SPILL	1	0.0299	0.0073	0.0001
5	SPILL	7	0.0414	0.0068	0.0099
5	SPILL	3	0.0419	0.0075	0.0117
5	SPILL	1	0.0305	0.0084	0.0001
5	SPILL	7	0.1688	0.0076	0.1245
5	SPILL	6	0.0390	0.0072	0.0092
5	SPILL	2	0.0410	0.0073	0.0071
5	SPILL	3	0.0497	0.0073	0.0106
5	SPILL	6	0.0587	0.0145	0.0245
5	SPILL	5	0.0648	0.0070	0.0288
5	SPILL	5	0.0608	0.0075	0.0189
5	SPILL	5	0.1391	0.0083	0.0971
5	SPILL	5	0.0526	0.0150	0.0204
5	SPILL	4	0.0635	0.0079	0.0212
5	SPILL	4	0.0503	0.0077	0.0149
5	SPILL	4	0.1277	0.0078	0.0772
5	SPILL	4	0.0477	0.0087	0.0143
5	SPILL	3	0.0485	0.0078	0.0149
5	SPILL	3	0.0454	0.0082	0.0109
5	SPILL	2	0.0756	0.0085	0.0373
5	SPILL	3	0.0451	0.0084	0.0108
5	SPILL	2	0.0477	0.0085	0.0144
5	SPILL	2	0.0415	0.0159	0.0076
5	SPILL	2	0.0898	0.0088	0.0317
5	SPILL	2	0.0420	0.0084	0.0083
5	SPILL	1	0.0314	0.0084	0.0001
5	SPILL	1	0.0334	0.0090	0.0001
5	SPILL	1	0.0343	0.0093	0.0001
5	SPILL	1	0.0546	0.0126	0.0002
5	BUD	0	0.0315	0.0050	0.0001
5	BUD	0	0.0342	0.0052	0.0002
5	BUD	0	0.0305	0.0050	0.0001
5	BUD	0	0.0271	0.0044	0.0001
5	VRAK	0	0.0315	0.0050	0.0001
5	VELG	0	0.0647	0.0065	0.0001
5	SPILL	6	0.0683	0.0054	0.0293
5	SPILL	1	0.0350	0.0052	0.0001
5	SPILL	12	0.1423	0.0125	0.0824
5	SPILL	1	0.0301	0.0052	0.0001
5	SPILL	11	0.0997	0.0064	0.0265
5	SPILL	11	0.0922	0.0062	0.0549
5	SPILL	11	0.0900	0.0058	0.0599
5	SPILL	5	0.1391	0.0064	0.0988
5	SPILL	10	0.0888	0.0058	0.0440
5	SPILL	4	0.1227	0.0070	0.0786
5	SPILL	10	0.0835	0.0084	0.0537
5	SPILL	10	0.0828	0.0064	0.0502
5	SPILL	9	0.0715	0.0066	0.0368
5	SPILL	3	0.0890	0.0065	0.0548
5	SPILL	9	0.0800	0.0065	0.0417
5	SPILL	9	0.0768	0.0065	0.0440
5	SPILL	8	0.0625	0.0064	0.0287
5	SPILL	2	0.0743	0.0064	0.0388
5	SPILL	1	0.0308	0.0064	0.0001
5	SPILL	2	0.0430	0.0068	0.0086
5	SPILL	7	0.0442	0.0081	0.0126
5	SPILL	4	0.0441	0.0071	0.0125
5	SPILL	4	0.1301	0.0085	0.0816
5	SPILL	3	0.2671	0.0142	0.0094
5	SPILL	6	0.0649	0.0076	0.0265
5	SPILL	1	0.0324	0.0074	0.0001
5	SPILL	6	0.0676	0.0077	0.0240
5	SPILL	1	0.0327	0.0076	0.0001
5	SPILL	5	0.0616	0.0074	0.0248
5	SPILL	5	0.1358	0.0083	0.1074
5	SPILL	5	0.0534	0.0077	0.0195
5	SPILL	5	0.0519	0.0074	0.0198
5	SPILL	4	0.0605	0.0079	0.0241
5	SPILL	1	0.0338	0.0082	0.0001
5	SPILL	2	0.0468	0.0080	0.0084
5	SPILL	3	0.0448	0.0076	0.0123
5	SPILL	3	0.0553	0.0075	0.0215
5	SPILL	3	0.0906	0.0076	0.0493
5	SPILL	1	0.0331	0.0084	0.0001
5	SPILL	2	0.0487	0.0084	0.0085
5	SPILL	2	0.0388	0.0078	0.0050
5	SPILL	2	0.0413	0.0079	0.0083
5	SPILL	1	0.0314	0.0079	0.0001
5	SPILL	2	0.0756	0.0081	0.0333
5	SPILL	1	0.0320	0.0085	0.0001
5	SPILL	1	0.0322	0.0084	0.0001
5	SPILL	1	0.0328	0.0099	0.0001
5	SPILL	1	0.0326	0.0086	0.0001
6	BUD	0	0.0348	0.0053	0.0001
6	BUD	0	0.0363	0.0057	0.0001
6	BUD	0	0.0309	0.0062	0.0001
6	BUD	0	0.0297	0.0047	0.0001
6	BUD	0	0.0317	0.0047	0.0001
6	BUD	0	0.0288	0.0046	0.0001
6	VRAK	0	0.0315	0.0061	0.0001
6	VELG	0	0.0278	0.0048	0.0001
6	SPILL	9	0.0838	0.0053	0.0486
6	SPILL	1	0.0300	0.0067	0.0001
6	SPILL	1	0.0293	0.0062	0.0001
6	SPILL	2	0.0403	0.0054	0.0086
6	SPILL	11	0.0469	0.0061	0.0164
6	SPILL	3	0.0503	0.0063	0.0097
6	SPILL	11	0.0620	0.0058	0.0249
6	SPILL	6	0.0617	0.0057	0.0274
6	SPILL	10	0.0926	0.0061	0.0572
6	SPILL	10	0.0824	0.0063	0.0489
6	SPILL	10	0.2759	0.0080	0.2136
6	SPILL	1	0.0324	0.0078	0.0002
6	SPILL	9	0.1169	0.0083	0.0541
6	SPILL	9	0.0853	0.0065	0.0430
6	SPILL	9	0.2300	0.0073	0.1862
6	SPILL	9	0.0809	0.0073	0.0438
6	SPILL	8	0.0827	0.0082	0.0452
6	SPILL	8	0.0764	0.0067	0.0357
6	SPILL	8	0.2159	0.0070	0.1768
6	SPILL	8	0.0709	0.0072	0.0361
6	SPILL	7	0.0722	0.0067	0.0380
6	SPILL	7	0.0669	0.0078	0.0307
6	SPILL	7	0.2282	0.0084	0.1467
6	SPILL	7	0.0641	0.0068	0.0290
6	SPILL	6	1.4369	0.0122	0.0337
6	SPILL	6	0.0627	0.0074	0.0242
6	SPILL	6	0.1765	0.0079	0.1196
6	SPILL	6	0.0681	0.0086	0.0262
6	SPILL	5	0.0633	0.0077	0.0242
6	SPILL	5	0.0562	0.0075	0.0193
6	SPILL	1	0.0410	0.0103	0.0001
6	SPILL	2	0.0497	0.0097	0.0076
6	SPILL	4	0.0397	0.0077	0.0063
6	SPILL	2	0.0425	0.0080	0.0067
6	SPILL	4	0.0488	0.0090	0.0146
6	SPILL	4	0.1146	0.0164	0.0768
6	SPILL	3	0.0574	0.0080	0.0221
6	SPILL	3	0.0439	0.0080	0.0103
6	SPILL	3	0.0937	0.0078	0.0568
6	SPILL	3	0.0506	0.0076	0.0109
6	SPILL	2	0.0537	0.0078	0.0184
6	SPILL	2	0.0415	0.0083	0.0078
6	SPILL	2	0.0658	0.0076	0.0323
6	SPILL	2	0.0391	0.0082	0.0073
6	SPILL	1	0.0314	0.0081	0.0000
6	SPILL	1	0.0319	0.0086	0.0001
6	SPILL	1	0.0383	0.0088	0.0001
6	SPILL	1	0.0332	0.0084	0.0001
6	BUD	0	0.0277	0.0046	0.0001
6	BUD	0	0.0293	0.0049	0.0002
6	BUD	0	0.0450	0.0102	0.0002
6	BUD	0	0.0301	0.0053	0.0001
6	BUD	0	0.0286	0.0050	0.0001
6	BUD	0	0.0290	0.0051	0.0001
6	VRAK	0	0.0379	0.0059	0.0001
6	VELG	0	0.0299	0.0050	0.0001
6	SPILL	6	0.0680	0.0053	0.0310
6	SPILL	2	0.0684	0.0055	0.0086
6	SPILL	3	0.0449	0.0051	0.0133
6	SPILL	1	0.0311	0.0054	0.0001
6	SPILL	11	0.0497	0.0120	0.0181
6	SPILL	5	0.1306	0.0058	0.0909
6	SPILL	1	0.0389	0.0056	0.0001
6	SPILL	2	0.0422	0.0058	0.0078
6	SPILL	10	0.0758	0.0058	0.0415
6	SPILL	4	0.0419	0.0055	0.0113
6	SPILL	2	0.0461	0.0058	0.0067
6	SPILL	2	0.0647	0.0063	0.0068
6	SPILL	9	0.0439	0.0071	0.0117
6	SPILL	9	0.1951	0.0065	0.1561
6	SPILL	2	0.0398	0.0063	0.0079
6	SPILL	4	0.0481	0.0249	0.0167
6	SPILL	8	0.0694	0.0066	0.0323
6	SPILL	8	0.0922	0.0065	0.0352
6	SPILL	1	0.0320	0.0071	0.0001
6	SPILL	8	0.2016	0.0074	0.1588
6	SPILL	7	0.0727	0.0069	0.0270
6	SPILL	3	0.0538	0.0074	0.0087
6	SPILL	1	0.0307	0.0070	0.0001
6	SPILL	1	0.0324	0.0074	0.0001
6	SPILL	6	0.0417	0.0074	0.0085
6	SPILL	6	0.1633	0.0088	0.1116
6	SPILL	6	0.0635	0.0193	0.0262
6	SPILL	3	0.0495	0.0087	0.0089
6	SPILL	5	0.0609	0.0074	0.0238
6	SPILL	1	0.0416	0.0077	0.0001
6	SPILL	5	0.0583	0.0080	0.0194
6	SPILL	5	0.1351	0.0082	0.1340
6	SPILL	4	0.0792	0.0085	0.0289
6	SPILL	4	0.0693	0.0135	0.0197
6	SPILL	4	0.0605	0.0113	0.0218
6	SPILL	4	0.1378	0.0095	0.0853
6	SPILL	3	0.0651	0.0193	0.0201
6	SPILL	3	0.0611	0.0136	0.0128
6	SPILL	3	0.0553	0.0093	0.0138
6	SPILL	3	0.1186	0.0096	0.0712
6	SPILL	2	0.0776	0.0086	0.0063
6	SPILL	2	0.0741	0.0094	0.0088
6	SPILL	2	0.0483	0.0098	0.0108
6	SPILL	2	0.1333	0.0104	0.0438
6	SPILL	1	0.0400	0.0123	0.0001
6	SPILL	1	0.0490	0.0104	0.0001
6	SPILL	1	0.0433	0.0142	0.0001
6	SPILL	1	0.0419	0.0125	0.0001
7	BUD	0	0.0396	0.0057	0.0001
7	BUD	0	0.0319	0.0054	0.0001
7	BUD	0	0.0327	0.0067	0.0001
7	BUD	0	0.0340	0.0053	0.0001
7	BUD	0	0.0310	0.0048	0.0001
7	BUD	0	0.0275	0.0058	0.0001
7	VRAK	0	0.0373	0.0057	0.0001
7	VELG	0	0.0367	0.0050	0.0001
7	SPILL	6	0.0781	0.0060	0.0599
7	SPILL	1	0.0370	0.0061	0.0001
7	SPILL	1	0.0307	0.0088	0.0002
7	SPILL	2	0.0467	0.0073	0.0124
7	SPILL	11	0.0619	0.0133	0.0218
7	SPILL	11	0.1045	0.0059	0.0716
7	SPILL	1	0.0333	0.0063	0.0001
7	SPILL	5	0.0654	0.0105	0.0145
7	SPILL	10	0.0931	0.0069	0.0524
7	SPILL	4	0.1398	0.0067	0.0983
7	SPILL	3	0.0487	0.0070	0.0143
7	SPILL	2	0.0505	0.0067	0.0082
7	SPILL	9	0.0471	0.0068	0.0201
7	SPILL	4	0.0720	0.0062	0.0183
7	SPILL	3	0.0522	0.0084	0.0161
7	SPILL	9	0.2535	0.0087	0.2049
7	SPILL	8	0.0584	0.0182	0.0235
7	SPILL	8	0.0825	0.0095	0.0419
7	SPILL	8	0.1042	0.0082	0.0477
7	SPILL	4	0.1434	0.0084	0.0972
7	SPILL	7	0.0496	0.0081	0.0190
7	SPILL	7	0.0750	0.0103	0.0389
7	SPILL	7	0.0775	0.0085	0.0407
7	SPILL	3	0.1050	0.0082	0.0714
7	SPILL	6	0.0471	0.0250	0.0148
7	SPILL	2	0.0516	0.0082	0.0115
7	SPILL	1	0.0365	0.0078	0.0002
7	SPILL	6	0.1778	0.0110	0.1278
7	SPILL	5	0.0700	0.0085	0.0094
7	SPILL	1	0.0364	0.0106	0.0001
7	SPILL	1	0.0430	0.0085	0.0001
7	SPILL	1	0.0404	0.0087	0.0001
7	SPILL	4	0.0459	0.0120	0.0101
7	SPILL	4	0.0776	0.0125	0.0189
7	SPILL	4	0.0664	0.0088	0.0189
7	SPILL	4	0.1260	0.0112	0.0784
7	SPILL	3	0.0413	0.0094	0.0057
7	SPILL	3	0.0576	0.0111	0.0190
7	SPILL	3	0.0536	0.0136	0.0120
7	SPILL	3	0.1105	0.0097	0.0608
7	SPILL	2	0.0405	0.0087	0.0047
7	SPILL	2	0.0530	0.0135	0.0126
7	SPILL	2	0.0484	0.0095	0.0087
7	SPILL	2	0.0856	0.0095	0.0356
7	SPILL	1	0.0360	0.0118	0.0001
7	SPILL	1	0.0429	0.0101	0.0001
7	SPILL	1	0.0442	0.0122	0.0001
7	SPILL	1	0.0378	0.0134	0.0002
7	BUD	0	0.0330	0.0049	0.0001
7	BUD	0	0.0354	0.0053	0.0002
